[Fe/H]|RAJ2000|DEJ2000|Dist|deg
345.50267680000|+14.22145623000|-1.453|345.502676800|+14.221456230| 1.7333
190.15048940000|+03.28596643900|-1.660|190.150489400|+03.285966439| 2.3505
161.86511240000|+03.12585297800|-1.203|161.865112400|+03.125852978| 2.0189
130.79230720000|+03.00954987200|-1.519|130.792307200|+03.009549872| 3.8141
214.86084260000|+02.01568560400|-1.736|214.860842600|+02.015685604| 1.2995
212.80827620000|+02.51362484800|-1.269|212.808276200|+02.513624848| 1.8670
345.32800700000|+14.70075466000|-1.916|345.328007000|+14.700754660| 1.6919
132.49852160000|+02.49858804800|-1.270|132.498521600|+02.498588048| 1.9729
017.62046398000|-10.93971267000|-1.166|017.620463980|-10.939712670| 2.1498
194.80830280000|+03.24864500600|-1.661|194.808302800|+03.248645006| 2.6408
238.18348120000|+02.32267743900|-0.870|238.183481200|+02.322677439| 2.7801
190.07438330000|+58.73578014000|-1.331|190.074383300|+58.735780140| 2.1098
166.83556140000|+03.99564773300|-1.558|166.835561400|+03.995647733| 1.8754
179.72359030000|+65.81683119000|-0.612|179.723590300|+65.816831190| 2.5648
113.64856120000|+36.60637917000|-1.381|113.648561200|+36.606379170| 3.4513
202.90209820000|+67.36906252000|-1.300|202.902098200|+67.369062520| 3.9400
344.11379370000|-10.30547123000|-1.415|344.113793700|-10.305471230| 2.7202
144.81428900000|+61.66982720000|-2.429|144.814289000|+61.669827200| 3.9838
041.50167381000|-08.13216619100|-1.099|041.501673810|-08.132166191| 2.3212
146.64279850000|+52.63091574000|-1.918|146.642798500|+52.630915740| 2.0233
190.74777510000|+60.08420081000|-2.435|190.747775100|+60.084200810| 3.9081
118.80967520000|+43.50873573000|-1.297|118.809675200|+43.508735730| 1.7866
167.63739220000|+05.33969430500|-1.666|167.637392200|+05.339694305| 2.0228
166.82236910000|+04.70869031100|-1.237|166.822369100|+04.708690311| 2.2827
189.67556460000|+59.16297195000|-2.296|189.675564600|+59.162971950| 3.7991
192.25506980000|+59.93224064000|-1.411|192.255069800|+59.932240640| 1.6071
055.26708623000|-05.66655451500|-1.598|055.267086230|-05.666554515| 3.1038
055.29014568000|-05.62312151500|-1.593|055.290145680|-05.623121515| 3.3920
146.58452700000|+62.24471546000|-2.436|146.584527000|+62.244715460| 2.0019
147.85548730000|+62.63540524000|-1.537|147.855487300|+62.635405240| 2.6021
145.20094770000|+52.32894647000|-1.398|145.200947700|+52.328946470| 3.6849
021.21328830000|+15.20914342000|-2.085|021.213288300|+15.209143420| 2.0335
021.46897234000|+15.24991073000|-0.514|021.468972340|+15.249910730| 2.8592
173.44514450000|+63.29347066000|-1.487|173.445144500|+63.293470660| 2.8256
174.44621880000|+64.21011609000|-1.452|174.446218800|+64.210116090| 2.7756
175.50884440000|+64.40499332000|-2.143|175.508844400|+64.404993320| 1.2576
177.73508600000|+59.95587490000|-1.437|177.735086000|+59.955874900| 2.6450
193.42328000000|+03.02037277900|-1.595|193.423280000|+03.020372779| 2.4530
148.37207260000|+62.94253586000|-1.641|148.372072600|+62.942535860| 2.8862
128.17820730000|+53.72796275000|-1.086|128.178207300|+53.727962750| 2.7867
129.13859320000|+54.41833246000|-0.366|129.138593200|+54.418332460| 2.4677
146.57841230000|+53.02839663000|-2.213|146.578412300|+53.028396630| 2.2151
143.09376770000|+52.11437893000|-1.553|143.093767700|+52.114378930| 2.6290
143.36072400000|+52.23372713000|-1.186|143.360724000|+52.233727130| 2.8036
055.96295668000|-05.59407205900|-1.461|055.962956680|-05.594072059| 3.9559
056.30386680000|-05.45768238400|-1.791|056.303866800|-05.457682384| 2.4061
056.43308632000|-05.51417543000|-1.554|056.433086320|-05.514175430| 1.7928
174.75991030000|+64.79613583000|-1.552|174.759910300|+64.796135830| 3.1559
176.32621590000|+64.84007251000|-2.357|176.326215900|+64.840072510| 2.7162
185.94759250000|+65.61921925000|-1.586|185.947592500|+65.619219250| 2.4472
171.86007430000|+65.37136621000|-1.282|171.860074300|+65.371366210| 3.5353
188.86678000000|+63.85105055000|-1.186|188.866780000|+63.851050550| 1.5729
189.61013990000|+64.70233711000|-1.571|189.610139900|+64.702337110| 2.5779
116.97039560000|+38.10776298000|-1.518|116.970395600|+38.107762980| 3.4319
319.59646470000|+11.45851204000|-1.246|319.596464700|+11.458512040| 2.0356
323.03327880000|-06.97855091900|-2.098|323.033278800|-06.978550919| 1.5736
168.99017930000|+66.84147471000|-2.065|168.990179300|+66.841474710| 3.7353
169.11131650000|+66.83245032000|-1.125|169.111316500|+66.832450320| 2.2915
194.01506420000|+60.31771312000|-1.980|194.015064200|+60.317713120| 2.6044
194.05698850000|+60.25132697000|-1.536|194.056988500|+60.251326970| 2.7791
194.39078730000|+60.13593163000|-1.244|194.390787300|+60.135931630| 3.1765
194.45012450000|+60.21150494000|-1.531|194.450124500|+60.211504940| 3.8381
344.86611360000|-09.93057611600|-1.547|344.866113600|-09.930576116| 1.6346
218.25674540000|+58.72709921000|-0.726|218.256745400|+58.727099210| 2.2415
143.54270880000|+52.26758999000|-0.681|143.542708800|+52.267589990| 2.4314
120.66896230000|+39.25245455000|-2.103|120.668962300|+39.252454550| 2.8261
235.50712420000|+53.20172795000|-1.647|235.507124200|+53.201727950| 2.8519
236.48612640000|+53.88322157000|-1.499|236.486126400|+53.883221570| 2.5531
256.93154870000|+28.61197317000|-2.985|256.931548700|+28.611973170| 1.5056
171.21065310000|+63.74072787000|-1.693|171.210653100|+63.740727870| 1.4375
185.84980390000|+64.38492969000|-1.390|185.849803900|+64.384929690| 3.3107
111.60093260000|+35.19202785000|-1.229|111.600932600|+35.192027850| 2.6188
054.70632092000|-05.38263249900|-0.516|054.706320920|-05.382632499| 2.4892
180.65931020000|+64.52102047000|-0.992|180.659310200|+64.521020470| 2.6152
180.95639460000|+65.00917984000|-0.566|180.956394600|+65.009179840| 3.1057
338.75548120000|-09.05749620800|-1.986|338.755481200|-09.057496208| 1.9399
143.87991380000|+61.97294589000|-1.414|143.879913800|+61.972945890| 3.9301
218.51078040000|+59.69278587000|-1.104|218.510780400|+59.692785870| 3.5472
193.25682070000|+60.66960024000|-0.616|193.256820700|+60.669600240| 2.2027
016.95355097000|-10.31644840000|-1.272|016.953550970|-10.316448400| 1.4450
145.60921380000|+62.34536252000|-1.371|145.609213800|+62.345362520| 2.5641
145.43296620000|+62.47625164000|-1.605|145.432966200|+62.476251640| 2.6277
129.47277930000|+53.09247504000|-0.969|129.472779300|+53.092475040| 3.6756
129.61542400000|+53.22328105000| 0.272|129.615424000|+53.223281050| 2.3632
147.62071570000|+63.18972842000|-2.286|147.620715700|+63.189728420| 1.5232
344.77009060000|-09.16943528500|-1.434|344.770090600|-09.169435285| 3.3360
128.95483840000|+54.59443188000|-1.448|128.954838400|+54.594431880| 2.3482
129.23067450000|+54.77816853000|-2.048|129.230674500|+54.778168530| 3.0546
169.82454020000|+67.32292857000|-0.844|169.824540200|+67.322928570| 3.7594
143.88992300000|+52.93576239000|-0.785|143.889923000|+52.935762390| 2.7967
135.38144030000|-00.70619234500|-1.594|135.381440300|-00.706192345| 2.7256
218.21621440000|+62.28742610000|-2.254|218.216214400|+62.287426100| 3.1336
182.66299330000|+01.98245240500|-1.760|182.662993300|+01.982452405| 1.9804
183.28230270000|+01.96966413900|-1.461|183.282302700|+01.969664139| 1.2320
184.51634040000|+05.27542154300|-1.509|184.516340400|+05.275421543| 1.7521
140.98922470000|+50.10341421000|-1.403|140.989224700|+50.103414210| 2.6214
241.10442340000|+03.91720805500|-1.266|241.104423400|+03.917208055| 2.8681
130.48360590000|+53.49731547000|-2.344|130.483605900|+53.497315470| 1.0648
130.80343900000|+53.65947935000|-1.230|130.803439000|+53.659479350| 2.2760
224.15040820000|+61.14254447000|-1.446|224.150408200|+61.142544470| 1.8614
137.79635910000|+50.17948339000|-0.198|137.796359100|+50.179483390| 2.7397
332.47912460000|-01.10563248600|-0.673|332.479124600|-01.105632486| 1.8293
136.64040690000|-00.32685668100|-1.720|136.640406900|-00.326856681| 1.8026
154.00735750000|+57.93678783000|-1.263|154.007357500|+57.936787830| 3.4250
153.36756680000|+58.09871911000|-1.130|153.367566800|+58.098719110| 1.5002
122.71066050000|+42.63562753000|-2.228|122.710660500|+42.635627530| 2.4524
144.56260370000|+62.62355309000|-1.726|144.562603700|+62.623553090| 2.4881
143.79507250000|+53.29138756000|-1.567|143.795072500|+53.291387560| 1.7681
228.31095090000|+61.16682484000|-1.628|228.310950900|+61.166824840| 1.9419
228.97134200000|+61.61097091000|-1.798|228.971342000|+61.610970910| 2.1246
190.75337660000|+59.97878318000|-1.460|190.753376600|+59.978783180| 2.5716
169.11600240000|+67.62797226000|-1.051|169.116002400|+67.627972260| 2.8814
192.14188970000|+58.63945593000|-0.439|192.141889700|+58.639455930| 2.7346
198.48634780000|+04.28891710400|-1.179|198.486347800|+04.288917104| 1.7263
143.92996750000|+54.03006409000|-0.895|143.929967500|+54.030064090| 1.9558
144.19204780000|+54.17201836000|-1.546|144.192047800|+54.172018360| 1.5072
223.42947520000|+56.50538179000|-0.834|223.429475200|+56.505381790| 3.2886
192.30692690000|+58.60729517000|-1.596|192.306926900|+58.607295170| 2.9457
243.29794880000|+03.65482586700|-1.744|243.297948800|+03.654825867| 3.0915
143.02253400000|+52.23244449000|-1.304|143.022534000|+52.232444490| 1.5742
119.91129340000|+45.34167128000|-2.083|119.911293400|+45.341671280| 2.4433
127.98309290000|+53.81805828000|-1.743|127.983092900|+53.818058280| 2.7985
038.12318983000|-09.11528430900|-1.008|038.123189830|-09.115284309| 2.9917
038.36600171000|-09.12897764300|-0.754|038.366001710|-09.128977643| 1.9568
191.10528500000|+59.52559697000|-1.286|191.105285000|+59.525596970| 2.2672
192.28208270000|+59.49252947000|-1.343|192.282082700|+59.492529470| 3.5496
190.20268690000|+60.09665308000|-0.996|190.202686900|+60.096653080| 1.8866
145.16328230000|+54.02449482000|-1.611|145.163282300|+54.024494820| 3.0786
334.92997960000|-00.65644757300|-1.664|334.929979600|-00.656447573| 1.9173
146.01587070000|+60.77811066000|-1.137|146.015870700|+60.778110660| 1.2031
129.86452930000|+55.11130861000|-0.801|129.864529300|+55.111308610| 2.9250
129.87519780000|+55.20017637000|-0.545|129.875197800|+55.200176370| 1.7527
193.01918700000|+03.98696101700|-1.699|193.019187000|+03.986961017| 1.9657
191.86684860000|+59.95796145000|-1.460|191.866848600|+59.957961450| 3.7626
192.53095060000|+59.98003313000|-1.569|192.530950600|+59.980033130| 3.5333
037.26211818000|-08.89864968400|-1.401|037.262118180|-08.898649684| 3.3149
185.15534200000|+59.78335893000|-1.410|185.155342000|+59.783358930| 1.7122
162.30391050000|+66.26072682000|-0.486|162.303910500|+66.260726820| 2.4941
165.32250090000|+66.65353126000|-0.793|165.322500900|+66.653531260| 1.9405
168.22641050000|+66.90546927000|-0.632|168.226410500|+66.905469270| 2.1825
145.79523570000|+53.10003263000|-0.340|145.795235700|+53.100032630| 2.3120
144.34116550000|+51.73283576000|-1.379|144.341165500|+51.732835760| 2.7790
245.08323700000|+46.14438217000|-2.175|245.083237000|+46.144382170| 3.0306
036.05973434000|-08.49071598700|-1.097|036.059734340|-08.490715987| 2.7513
185.89838630000|+60.48143548000|-0.874|185.898386300|+60.481435480| 2.1262
145.70069540000|+52.33141972000|-1.529|145.700695400|+52.331419720| 2.4611
345.22346790000|-09.84849523600|-1.430|345.223467900|-09.848495236| 1.6529
009.49405488500|-00.87247100800|-0.671|009.494054885|-00.872471008| 2.4623
179.35568110000|+59.60129423000|-0.964|179.355681100|+59.601294230| 3.1372
144.38671300000|+52.46847456000|-0.910|144.386713000|+52.468474560| 3.2571
144.56631860000|+52.32245545000|-0.392|144.566318600|+52.322455450| 2.9782
144.48554150000|+52.40055825000|-1.688|144.485541500|+52.400558250| 3.3779
211.69080980000|+59.45838221000|-2.326|211.690809800|+59.458382210| 2.8515
191.05300130000|+60.40659778000|-1.506|191.053001300|+60.406597780| 1.9788
191.89220710000|+60.29646342000|-1.282|191.892207100|+60.296463420| 3.0089
193.72328000000|+60.26559151000|-2.208|193.723280000|+60.265591510| 1.9492
194.55421700000|+60.12703104000|-1.395|194.554217000|+60.127031040| 3.5338
239.95924580000|+54.96658526000|-1.201|239.959245800|+54.966585260| 3.8564
138.94682390000|+49.75425494000|-2.712|138.946823900|+49.754254940| 2.7748
144.93099840000|+52.58539866000|-1.735|144.930998400|+52.585398660| 3.2371
145.73147330000|+52.92540254000|-1.128|145.731473300|+52.925402540| 2.7967
038.33171489000|-07.83468806800|-1.399|038.331714890|-07.834688068| 1.6827
188.16591700000|+59.70637578000|-1.198|188.165917000|+59.706375780| 2.9062
135.94234620000|+48.14277256000|-0.895|135.942346200|+48.142772560| 1.9588
026.28980040000|+13.03945932000|-1.664|026.289800400|+13.039459320| 2.2731
182.18511040000|+60.60023233000|-1.723|182.185110400|+60.600232330| 2.1671
191.05446340000|+60.82311798000|-1.801|191.054463400|+60.823117980| 0.7208
191.23724290000|+60.88121862000|-1.712|191.237242900|+60.881218620| 2.9975
191.67110950000|+60.73874603000|-1.349|191.671109500|+60.738746030| 2.4010
190.12295670000|+65.85612450000|-1.314|190.122956700|+65.856124500| 3.6380
054.64444019000|-05.30992550500|-1.435|054.644440190|-05.309925505| 1.4561
008.73061033700|-00.11699003000|-0.744|008.730610337|-00.116990030| 3.3891
202.05940130000|+66.41820134000|-1.776|202.059401300|+66.418201340| 0.9006
143.19328740000|+52.27982285000|-0.738|143.193287400|+52.279822850| 2.4663
143.12549970000|+52.46293826000|-1.457|143.125499700|+52.462938260| 2.4352
143.18153760000|+52.48731572000|-0.817|143.181537600|+52.487315720| 3.2420
345.36603510000|-09.12671218500|-1.869|345.366035100|-09.126712185| 1.9032
345.43136990000|-09.19078025700|-1.696|345.431369900|-09.190780257| 2.1287
181.60878680000|+62.33982098000|-1.689|181.608786800|+62.339820980| 3.1728
224.51059430000|+58.95887090000|-1.114|224.510594300|+58.958870900| 3.2930
241.76297880000|+50.45112483000|-1.252|241.762978800|+50.451124830| 2.4855
241.53983980000|+04.65109871700|-1.075|241.539839800|+04.651098717| 1.8659
009.32512935800|-00.20326849400|-0.548|009.325129358|-00.203268494| 2.3633
145.71808290000|+62.82196052000|-1.412|145.718082900|+62.821960520| 2.8675
178.79235350000|+62.78146282000|-1.542|178.792353500|+62.781462820| 3.1596
181.04143060000|+62.72944168000|-1.722|181.041430600|+62.729441680| 2.9589
182.35519030000|+62.75947247000|-2.319|182.355190300|+62.759472470| 2.1813
183.94971090000|+62.73612727000|-0.516|183.949710900|+62.736127270| 3.5332
254.94655550000|+32.05087321000|-1.585|254.946555500|+32.050873210| 2.6166
145.11332240000|+53.88843870000|-1.794|145.113322400|+53.888438700| 3.2524
145.33036530000|+53.17752477000|-1.487|145.330365300|+53.177524770| 3.7164
146.33334070000|+53.62155383000|-1.932|146.333340700|+53.621553830| 2.0611
197.64453880000|-02.48970039800|-0.844|197.644538800|-02.489700398| 3.0929
151.37823380000|+56.42469633000|-1.277|151.378233800|+56.424696330| 2.3590
153.87314590000|+57.12822191000|-0.671|153.873145900|+57.128221910| 2.7205
154.19300060000|+57.12129895000|-1.092|154.193000600|+57.121298950| 3.4005
006.28638325900|-10.69762038000|-1.418|006.286383259|-10.697620380| 1.3925
006.30584721100|-10.71727770000|-2.457|006.305847211|-10.717277700| 1.5083
143.85846140000|+62.63844114000|-0.606|143.858461400|+62.638441140| 1.6055
027.03097687000|+14.69130287000|-0.288|027.030976870|+14.691302870| 2.7735
005.80829898100|-10.21321548000|-1.621|005.808298981|-10.213215480| 2.2998
130.07772740000|+52.82564000000|-1.280|130.077727400|+52.825640000| 1.5654
131.34027970000|+54.36828774000|-0.512|131.340279700|+54.368287740| 3.5103
225.33239900000|+59.29814587000|-2.233|225.332399000|+59.298145870| 2.0214
227.88852800000|-02.66570047200|-1.726|227.888528000|-02.665700472| 2.3048
229.15488780000|-02.07032162100|-2.182|229.154887800|-02.070321621| 2.9573
227.80283570000|-01.70215879200|-1.674|227.802835700|-01.702158792| 1.6558
144.13390380000|+51.75696105000|-2.356|144.133903800|+51.756961050| 1.7769
143.92095330000|+53.19544242000|-1.450|143.920953300|+53.195442420| 2.5599
128.01065380000|+53.29758897000|-1.681|128.010653800|+53.297588970| 1.4708
034.50774758000|-00.43644018700|-0.432|034.507747580|-00.436440187| 3.1559
123.19493230000|+03.47667977100|-1.336|123.194932300|+03.476679771| 2.6496
182.13957050000|+62.52644026000|-1.009|182.139570500|+62.526440260| 3.5622
171.60213750000|+66.73801057000|-0.699|171.602137500|+66.738010570| 1.6602
173.26470530000|+66.96903867000|-2.792|173.264705300|+66.969038670| 2.1961
147.81310590000|+54.73084558000|-1.914|147.813105900|+54.730845580| 1.5145
154.11599390000|+59.92063389000|-2.683|154.115993900|+59.920633890| 1.3657
138.04220140000|+50.24681885000|-1.602|138.042201400|+50.246818850| 2.7517
183.97114200000|+62.70755991000|-0.670|183.971142000|+62.707559910| 2.6533
336.48383520000|-00.98666580600|-0.965|336.483835200|-00.986665806| 2.1252
144.13441690000|+61.77879043000|-2.401|144.134416900|+61.778790430| 1.6376
145.14238000000|+62.12063414000|-1.826|145.142380000|+62.120634140| 2.8831
008.04546131500|-00.53912114400|-0.564|008.045461315|-00.539121144| 3.4854
023.25702360000|+00.31295277300|-1.963|023.257023600|+00.312952773| 2.0700
023.64906877000|+00.41248065900|-1.147|023.649068770|+00.412480659| 1.6619
226.38423340000|-02.01858137100|-1.668|226.384233400|-02.018581371| 2.0876
226.18922850000|-01.59740872800|-1.147|226.189228500|-01.597408728| 2.3064
151.05224090000|-00.36135157700|-0.937|151.052240900|-00.361351577| 2.0229
242.73015550000|+04.93250275300|-1.870|242.730155500|+04.932502753| 2.3814
000.84675647400|-00.99421732700|-1.982|000.846756474|-00.994217327| 3.2876
147.68788240000|+55.24035638000|-1.604|147.687882400|+55.240356380| 3.8615
257.59454510000|+31.42499146000|-1.187|257.594545100|+31.424991460| 3.6791
136.53778960000|+47.95999863000|-1.185|136.537789600|+47.959998630| 2.7607
198.24361550000|+58.58658802000|-0.835|198.243615500|+58.586588020| 1.5805
008.59033299100|-00.11506189300|-0.554|008.590332991|-00.115061893| 2.4486
143.79271940000|+62.03602784000|-2.020|143.792719400|+62.036027840| 2.1988
144.25193700000|+62.21191557000|-0.707|144.251937000|+62.211915570| 2.0910
144.53769830000|+62.26801055000|-1.939|144.537698300|+62.268010550| 3.8204
144.59842620000|+62.25015762000|-0.592|144.598426200|+62.250157620| 2.0254
038.03929432000|-07.57759195500|-1.391|038.039294320|-07.577591955| 3.9942
201.50131610000|+66.94322918000|-0.888|201.501316100|+66.943229180| 3.9353
037.08289942000|-09.54432106800|-0.739|037.082899420|-09.544321068| 2.9767
199.63266240000|+59.79660452000|-1.542|199.632662400|+59.796604520| 2.7220
226.86262700000|+55.04749559000|-1.662|226.862627000|+55.047495590| 2.9778
038.00533476000|-09.42126932700|-1.089|038.005334760|-09.421269327| 1.5775
